ÅçèêùÅçèêùItemGenre	DetailType	ParticularType	Series	Level	IsNew	money	FuYuan	Coin	Score	GoldCoin	Contribution	Honour	GoldCoinScore	Ω±“π∫ŒÔ∑µªπµƒΩ±“ª˝∑÷	UniPriceType	UniPriceAmount	SaleLogRequired	CurrentPrice	PromotionBeginDate	PromotionEndDate	SaleBeginDate	SaleEndDate	ExpiredTime£®minute or YYYYmmdd£©	UsedTime£®minute or OnlineTime£©	ConsumeType(0-once;1-unlimit)	comment
6	1	30194	0	1				1									0									Thi™n Tr◊ MÀt L÷nh
6	1	4203	0	1				2									0									HÈ Ti™u L÷nh
6	1	1617	0	1				2									0									Vi™m ß’ L÷nh
4	489	0	0	1			150	1									0									L÷nh bµi Phong L®ng ßÈ
6	1	3083	0	1				1									0									L÷nh bµi Boss - Tr≠¨ng Tuy™n
6	1	3084	0	1				1									0									L÷nh bµi Boss - Kim Th› L≠Óng
6	1	3085	0	1				1									0									L÷nh bµi Boss - MÈ Dung Toµn
6	1	1022	0	1				1									0									Boss Tri÷u Ho∏n PhÔ 
6	1	18	0	1			50	1									0									T©m T©m T≠¨ng ∏nh phÔ 
6	1	15	0	1			50	10									0									Phi Phong
6	1	1266	0	1				1									0									Th«n Hµnh PhÔ
6	1	438	0	1				1									0									ThÊ Æﬁa phÔ (sˆ dÙng v´ hπn) 
6	1	1427	0	1			150	5									0									Tˆ M…u L÷nh
6	1	1014	0	1				2									0									HÈp l‘ vÀt Xanh
6	1	1015	0	1				2									0									HÈp Hoa Tuy’t
6	1	1018	0	1				2									0									HÈp hoa
6	1	2335	0	1			150	10									0									Thanh Tuy÷t Y l‘ hÈp
6	1	2336	0	1			150	10									0									B®ng Tinh Qu«n l‘ hÈp
6	1	2337	0	1			150	10									0									Kinh Thi™n Gi∏p l‘ hÈp
6	1	2338	0	1			150	10									0									Kh p ßﬁa Qu«n l‘ hÈp
0	11	0	0	1				1									0						43200			M∆t nπ - Lπc Quang
0	11	1	0	1				1									0						43200			M∆t nπ - Ng©n Nha
0	11	2	0	1				1									0						43200			M∆t nπ - S≠¨ng ßao
0	11	3	0	1				1									0						43200			M∆t nπ - L∑nh ßao
0	11	4	0	1				1									0						43200			M∆t nπ - Hµn Th≠¨ng
0	11	5	0	1				1									0						43200			M∆t nπ - B´n L´i
0	11	6	0	1				1									0						43200			M∆t nπ - ßÈc BÈ 
0	11	7	0	1				1									0						43200			M∆t nπ - Gi∏ng ChÔy
0	11	8	0	1				1									0						43200			M∆t nπ - X›ch Ch≠Îng
0	11	9	0	1				1									0						43200			M∆t nπ - Lang BÊng
6	1	2396	0	1			150	100									0									M∑ bµi - Phi V©n
6	1	2328	0	1			150	50									0									M∑ bµi - X›ch thË
6	1	2329	0	1			150	50									0									M∑ bµi - ß›ch L´
6	1	2330	0	1			150	50									0									M∑ bµi - Tuy÷t ∂nh
6	1	2331	0	1			150	50									0									M∑ bµi - § V©n ßπp Tuy’t
6	1	2332	0	1			150	50									0									M∑ bµi - Chi’u Dπ Ng‰c S≠ Tˆ
4	353	0	0	1				2									0									Tinh HÂng B∂o Thπch
4	238	0	0	1				2									0									Lam ThÒy Tinh
4	239	0	0	1				2									0									Tˆ ThÒy Tinh
4	240	0	0	1				2									0									LÙc ThÒy Tinh
4	979	0	0	1			150	4									0									Kim T™
6	1	398	0	1			150	5									0									Th«n b› kho∏ng thπch
6	1	1019	0	10			150	5									0									Tr n Bang Thπch
6	1	147	0	1				2									0									Huy“n Tinh Kho∏ng Thπch 
6	1	147	0	2				5									0									Huy“n Tinh Kho∏ng Thπch 
6	1	147	0	3				12									0									Huy“n Tinh Kho∏ng Thπch 
6	1	147	0	4				30									0									Huy“n Tinh Kho∏ng Thπch 
6	1	147	0	5				60									0									Huy“n Tinh Kho∏ng Thπch 
6	1	147	0	6				100									0									Huy“n Tinh Kho∏ng Thπch 
6	1	147	0	7				130									0									Huy“n Tinh Kho∏ng Thπch 
6	1	147	0	8				150									0									Huy“n Tinh Kho∏ng Thπch 
6	1	30083	0	1		10000		1									0									TËng Kim Chi™u Binh L÷nh
6	1	2745	0	1		10000		1									0									L÷nh Bµi ThÒy T∆c
4	489	1	0	1		10000		1									0									L÷nh bµi Phong L®ng ßÈ
6	1	2317	0	1		10000		1									0									Th› Luy÷n Thi’p
6	1	2348	0	1		10000		1									0									Huy“n Thi™n ChÔy
6	1	1448	0	1		10000		1									0									Mπc Bæc Truy“n TËng L÷nh
6	1	1091	0	1		10000		1									0									Thi™n C¨ L÷nh
6	1	71	0	1		10000		1									0									Ti™n Th∂o LÈ
6	1	72	0	1		100000		1									0									Thi™n s¨n  B∂o LÈ 
6	1	125	0	1		200000		1									0									Qu’ Hoa Tˆu
6	1	2255	0	1				1									0									Bπch CËt L÷nh
6	1	2256	0	1				1									0									Thi™n Long L÷nh
6	1	150	0	1				1																		KhÊng T≠Ìc Nguy™n Thπch 
6	1	152	0	1				1																		PhÔ Dung Nguy™n Thπch 
6	1	154	0	1				1																		Chung NhÚ Nguy™n Thπch 
6	1	150	1	1				1																		KhÊng T≠Ìc Nguy™n Thπch 
6	1	152	1	1				1																		PhÔ Dung Nguy™n Thπch 
6	1	154	1	1				1																		Chung NhÚ Nguy™n Thπch 
6	1	150	2	1				1																		KhÊng T≠Ìc Nguy™n Thπch 
6	1	152	2	1				1																		PhÔ Dung Nguy™n Thπch 
6	1	154	2	1				1																		Chung NhÚ Nguy™n Thπch 
6	1	150	3	1				1																		KhÊng T≠Ìc Nguy™n Thπch 
6	1	152	3	1				1																		PhÔ Dung Nguy™n Thπch 
6	1	154	3	1				1																		Chung NhÚ Nguy™n Thπch 
6	1	150	4	1				1																		KhÊng T≠Ìc Nguy™n Thπch 
6	1	152	4	1				1																		PhÔ Dung Nguy™n Thπch 
6	1	154	4	1				1																		Chung NhÚ Nguy™n Thπch 
6	1	1431	0	1				100																		Thi™n S¨n Tuy’t Li™n
6	1	1478	0	1				1																		MÈc Bµi
6	1	1479	0	1				1																		ßÂng Bµi
6	1	1480	0	1				1																		Ng©n Bµi
6	1	1481	0	1				1																		Kim Bµi
6	1	1482	0	1				1																		Ng‰c Bµi
6	1	5121		1		1000																				L÷nh Bµi Test Game
6	1	5122		1		1000																				L÷nh bµi nh©n vÀt
6	1	5123		1		1000																				L÷nh bµi Qu∂n L˝ Server
6	1	5124		1		1000																				L÷nh bµi GM
6	1	5125		1		1000																				L÷nh bµi Admin
6	1	5126		1		1000																				L÷nh bµi lµm NV D∑ T»u
6	1	5127		1		1000																				C∂i tˆ t∏i tπo l‘ bao
6	1	5128		1		1000																				C∂i tˆ t∏i tπo Æ¨n
6	1	5129		1		1000																				HÈp ngoπi trang
6	1	5130		1		1000																				L÷nh bµi chi’n loπn
6	1	5131		1		1000																				L÷nh bµi k–o xe
6	1	5132		1		1000																				L÷nh bµi Vinh (main)
6	1	5133		1		1000																				L÷nh bµi Vinh (prev)
6	1	5134		1		1000																				L÷nh bµi Vinh (next)
6	1	5135		1		1000																				Truy“n tËng phÔ
6	1	5136		1		1000																				ßﬁa ÆÂ v‚ l©m
6	1	5137		1		1000																				Chÿnh sˆa nh©n vÀt
0	10	6	5	10		1000000																				B´n Ti™u
0	10	7	5	10		1000000																				Phi™n VÚ 
0	10	8	5	10		1000000																				Phi V©n
0	10	9	6	10		1000000																				X›ch Long C©u
0	10	10	5	10		1000000																				Tuy÷t ßﬁa
0	10	11	5	10		1000000																				Du Huy
0	10	12	5	10		1000000																				ßªng VÙ
0	10	13	5	10		1000000																				Si™u Quang
0	10	14	5	10		1000000																				Kim Tinh HÊ V≠¨ng
0	10	15	5	10		1000000																				H·a Tinh Kim HÊ V≠¨ng
0	10	16	5	10		1000000																				Kim Tinh Bπch HÊ V≠¨ng
0	10	17	5	10		1000000																				Long Tinh Hæc HÊ V≠¨ng
0	10	18	5	10		1000000																				H∑n Huy’t Long C©u
0	10	19	5	10		1000000																				Phong V©n Bπch M∑
0	10	20	5	10		1000000																				Phong V©n Chi’n M∑
0	10	21	5	10		1000000																				Phong V©n Th«n M∑
0	10	22	5	10		1000000																				S≠ tˆ
0	10	23	5	10		1000000																				Lπc Æµ
0	10	24	5	10		1000000																				D≠¨ng ßµ
0	10	25	5	10		1000000																				H≠¨u ÆËm
0	10	26	0	10		1000000																				D≠¨ng Sa
0	10	27	0	10		1000000																				Ng˘ Phong
0	10	28	0	10		1000000																				Truy Æi÷n
0	10	29	0	10		1000000																				L≠u Tinh 
0	10	30	5	10		1000000																				Phi™n VÚ 
0	10	31	6	10		1000000																				X›ch Long C©u
0	10	32	5	10		1000000																				Si™u Quang
0	10	33	0	10		1000000																				Lam L©n Th«n LÈc
0	10	34	0	10		1000000																				Kinh L´i
0	10	35	0	10		1000000																				Lıa HÂng
0	10	36	0	10		1000000																				Tuy’t v˘c Chi’n Lang
0	10	37	0	10		1000000																				Ng©n Gi∏p Huy“n Tr÷
0	10	38	0	10		1000000																				Thi’t Kﬁ Chi’n M∑
0	10	39	0	10		1000000																				Huy’t V‹ HÂ
0	10	40	0	10		1000000																				LÙc V‹ HÂ
0	10	41	0	10		1000000																				Huy“n Thi™n V‹ HÂ
4	417	999	0	0		50000																				Ti“n ÆÂng
0	10	5	5	10		1000000																				Chi’u Dπ Ng‰c S≠ Tˆ 
0	10	5	5	9		1000000																				ß›ch L´ 
0	10	5	5	8		1000000																				Tuy÷t ∂nh
0	10	5	5	7		1000000																				X›ch ThË 
0	10	5	5	6		1000000																				§ V©n ßπp Tuy’t
16	3879	1	5	10		1000000																				H∑n Huy’t Long C©u
16	4366	1	5	10		1000000																				Si™u Quang
16	4480	1	5	10		1000000																				¬•¿º∞◊ ®
16	5093	1	5	10		1000000																				D≠¨ng Sa
16	5094	1	5	10		1000000																				Ng˘ Phong
16	5095	1	5	10		1000000																				Truy Æi÷n
16	5096	1	5	10		1000000																				L≠u Tinh 
16	5097	1	5	10		1000000																				Lam L©n Th«n LÈc
16	5213	1	5	10		1000000																				∏Í±⁄—ÚÕ’
16	5214	1	5	10		1000000																				2013÷–‘Ω”—“Í°§∫π—™¡˙æ‘
16	5215	1	5	10		1000000																				2013VIP°§Ωæ¶∞◊ª¢Õı
16	5216	1	5	10		1000000																				2013VIP°§ªæ¶Ωª¢Õı
16	5217	1	5	10		1000000																				2013VIP°§◊∑µÁ
16	5218	1	5	10		1000000																				2013VIP°§¡˜–«
16	5293	1	5	10		1000000																				Minh Ph≠Óng § Ng‰c HÈ Uy”n
16	5296	1	5	10		1000000																				Minh Ph≠Óng § Ng‰c Ki’m
16	5297	1	5	10		1000000																				Minh Ph≠Óng § Ng‰c Hµi
16	5298	1	5	10		1000000																				Minh Ph≠Óng § Ng‰c H≠¨ng Nang
16	5299	1	5	10		1000000																				Minh Ph≠Óng § Ng‰c Hπ GiÌi
16	5629	1	5	10		1000000																				Cao ThÒ N¨i ß©u-H∑n Huy’t Long C©u
16	5630	1	5	10		1000000																				2015VIP-M∆c VÚ Ti™n L≠
16	5631	1	5	10		1000000																				2015VIP-Kim Tinh Bπch HÊ V≠¨ng
16	5632	1	5	10		1000000																				2015VIP-H·a Tinh Kim HÊ V≠¨ng
16	5633	1	5	10		1000000																				2015VIP-Truy ßi÷n
16	5634	1	5	10		1000000																				2015VIP-L≠u Tinh
16	5933	1	5	10		1000000																				Kinh L´i
16	5934	1	5	10		1000000																				Th«n M∑ - D≠¨ng Sa
16	5935	1	5	10		1000000																				Th«n M∑ - Ng˘ Phong
16	5936	1	5	10		1000000																				Th«n M∑ - Truy ßi÷n
16	5937	1	5	10		1000000																				Th«n M∑ - L≠u Tinh
16	5938	1	5	10		1000000																				Th«n M∑ - Kinh L´i
16	5994	1	5	10		1000000																				2016VIP°§Ωæ¶∞◊ª¢Õı
16	5995	1	5	10		1000000																				2016VIP°§ªæ¶Ωª¢Õı
16	5996	1	5	10		1000000																				2016VIP°§◊∑µÁ
16	5997	1	5	10		1000000																				2016VIP°§¡˜–«
16	6468	1	5	10		1000000																				2017VIP°§—©”Ú’Ω¿«
16	6469	1	5	10		1000000																				2017VIP°§Ωæ¶∞◊ª¢Õı
16	6470	1	5	10		1000000																				2017VIP°§ªæ¶Ωª¢Õı
16	6471	1	5	10		1000000																				2017VIP°§◊∑µÁ
16	6472	1	5	10		1000000																				2017VIP°§¡˜–«
16	6485	1	5	10		1000000																				2018VIP°§“¯º◊–˛ÂÈ
16	6486	1	5	10		1000000																				2018VIP°§Ωæ¶∞◊ª¢Õı
16	6487	1	5	10		1000000																				2018VIP°§ªæ¶Ωª¢Õı
16	6488	1	5	10		1000000																				2018VIP°§◊∑µÁ
16	6489	1	5	10		1000000																				2018VIP°§¡˜–«
16	6542	1	5	10		1000000																				æ™∑´
16	6543	1	5	10		1000000																				2019°§≥‡Œ≤Ω Œ
16	6544	1	5	10		1000000																				2019°§—©ŒË“¯ Œ
16	6545	1	5	10		1000000																				2019°§ƒ´‘œΩ Œ
16	7797	1	5	10		1000000																				ŒÂ––’Û ◊Õ®°§—©”Ú’Ω¿«
16	8182	1	5	10		1000000																				æ™∑´°§æˆ §«ß¿Ô
16	8183	1	5	10		1000000																				æ™∑´°§‘À≥Ô·°·¢
16	8184	1	5	10		1000000																				Ï™¬∂◊œ
16	8185	1	5	10		1000000																				2020°§—©”Ú“¯ªÍ
16	8186	1	5	10		1000000																				2020°§—©”Ú≥‡Ω«
16	8187	1	5	10		1000000																				2020°§—©”ÚΩΩ«
16	8188	1	5	10		1000000																				Tuy’t V˘c Chi’n HÂn
16	8214	1	5	10		1000000																				≥ˆ·∂«·‘∆
16	8215	1	5	10		1000000																				2021°§≤‘¿∂…Ωæ˝
16	8216	1	5	10		1000000																				2021°§Á≥∫Ï…Ωæ˝
16	8217	1	5	10		1000000																				2021°§≥‡—Ù…Ωæ˝
16	8218	1	5	10		1000000																				º™œÈ∞◊¬π
16	8782	1	5	10		1000000																				HÊ ß·
16	8783	1	5	10		1000000																				Y™u Tinh
16	8784	1	5	10		1000000																				«‡÷Òπˆπˆ
16	8785	1	5	10		1000000																				2022°§Á≠÷Ïœ…√Æ
16	8786	1	5	10		1000000																				2022°§◊œƒ´œ…√Æ
16	8787	1	5	10		1000000																				2022°§”ÒΩœ…√Æ
16	9091	1	5	10		1000000																				K˙ l©n Æen 
16	9092	1	5	10		1000000																				C∏o træng
16	9093	1	5	10		1000000																				C∏o vµng
16	9094	1	5	10		1000000																				G u trÛc
16	9095	1	5	10		1000000																				Bπch ng≠u tuy’t v˘c
16	9096	1	5	10		1000000																				Huy’t h∑n ng≠u
16	9097	1	5	10		1000000																				LÙc mπch thu«n ng≠u
16	9098	1	5	10		1000000																				H≠u tuy’t
16	9099	1	5	10		1000000																				Huy’t b∏o hoµng kim 
16	9100	1	5	10		1000000																				LÙc b∏o hoµng kim 
16	9101	1	5	10		1000000																				Th· n©u
16	9102	1	5	10		1000000																				Th· træng
16	9103	1	5	10		1000000																				Th· x∏m
16	9106	1	5	10		1000000																				G u ch„
16	9108	1	5	10		1000000																				Gi∏p phÛ m∑
16	9088	1	5	10		1000000																				K˙ L©n Sıng Vµng
16	9089	1	5	10		1000000																				§ V©n
16	9090	1	5	10		1000000																				K˙ L©n Sıng ß·
16	9104	1	5	10		1000000																				D™ nÛi
16	9105	1	5	10		1000000																				Hoµng ti d™
16	9106	1	5	10		1000000																				G u ch„
16	9107	1	5	10		1000000																				Gi∏p k˙ l©n
16	9108	1	5	10		1000000																				Gi∏p phÛ m∑
16	9109	1	5	10		1000000																				Hæc k˙ l©n
16	9110	1	5	10		1000000																				LÓn nhµ
16	9111	1	5	10		1000000																				H·a k˙ l©n
16	9112	1	5	10		1000000																				Hoµng v©n m∑
16	9113	1	5	10		1000000																				H≠u tuy’t v˘c
16	9114	1	5	10		1000000																				Huy’t c»u
16	9115	1	5	10		1000000																				Kim T™
16	9116	1	5	10		1000000																				LÙc k˙ l©n
16	9117	1	5	10		1000000																				LÙc hoµng l©n
16	9118	1	5	10		1000000																				Kim hoµng l©n
16	9119	1	5	10		1000000																				ßÈc hµnh m∑
16	9120	1	5	10		1000000																				Kim ti m∑
16	9121	1	5	10		1000000																				Kim tﬁch ng≠u
16	9122	1	5	10		1000000																				Tﬁch v©n m∑
16	9123	1	5	10		1000000																				Ti hoµng l©n
16	9124	1	5	10		1000000																				Hoµng kim gi∏p t≠Óng
